Job_ID,Job_Title,Company,Location,Salary,Experience,Skills,Education,Job_Type,Posted_Days_Ago,Applicants,Rating,Department,Industry,Status
1554,Data Scientist,AnalyticsHub,Bhopal,,0-2,"Statistics, NumPy, Excel, Tableau, Azure",BSc,Remote,115,120,4.4,Business,Retail,Closed
1555,BI Developer,SmartSoft,,,0-2,"Tableau, Azure, Excel, Machine Learning",M.Tech,Remote,92,243,2.8,Business,Healthcare,Open
1556,BI Developer,InsightIQ,Bengaluru,866672,2-5,"Power BI, Python, Excel",M.Tech,Remote,12,320,2.6,Analytics,E-commerce,Closed
1557,SQL Developer,VisionData,Pune,8.3 LPA,1-3,"Azure, SQL, Pandas",BCA,Remote,97,355,4.4,IT,Finance,Closed
1558,BI Developer,TechNova,Bhopal,1557442,5+,"Azure, Power BI, Python, SQL, Excel",BSc,Internship,119,123,2.8,Analytics,Retail,Open
1559,power bi developer ,TechNova,Indore,,5+,"Pandas, Tableau, SQL, Power BI",B.Tech,Contract,32,470,4.0,IT,Finance,Closed
1560,Power BI Developer,VisionData,Chennai,,,"NumPy, Tableau, Power BI, SQL, Statistics",MCA,Full Time,90,127,4.7,Analytics,Finance,Open
1561,Business Analyst,TechNova,Indore,3.2 LPA,5+,"Power BI, Tableau, NumPy, Machine Learning, SQL, Excel",,Full Time,110,153,4.6,Business,IT,On Hold
1562,Data Engineer,FutureAI,Indore,,5+,"Tableau, Power BI, NumPy, Azure, Excel",BSc,Internship,164,127,2.8,Data Engineering,Retail,On Hold
1563,ML Engineer,FutureAI,Hyderabad,17.2 LPA,5+,"Python, Pandas, NumPy, Power BI",M.Tech,Remote,150,9,3.2,IT,E-commerce,Open
1564,ML Engineer,DataCorp,Hyderabad,8.0 LPA,0-2,"Power BI, Statistics, NumPy, Tableau, Machine Learning",B.Tech,Remote,59,141,3.4,IT,IT,Open
1565,BI Developer,TechNova,Mumbai,,0-2,"Pandas, Tableau, SQL, Azure",,Remote,40,28,3.1,AI,IT,Closed
1566,Data Scientist,TechNova,Chennai,,5+,"Pandas, Python, Power BI",B.Tech,Contract,91,166,3.8,Business,IT,On Hold
1567,Power BI Developer,FutureAI,Bhopal,,Fresher,"Python, Tableau, Power BI, SQL, Machine Learning",M.Tech,Internship,95,416,3.4,Analytics,Finance,Closed
1568,ML Engineer,ByteWorks,Indore,1383960,1-3,"Statistics, Python, NumPy, Pandas",,Internship,176,158,4.0,AI,IT,On Hold
1569,Power BI Developer,AnalyticsHub,Pune,,3-6,"SQL, Machine Learning, NumPy, Pandas, Power BI, Statistics",,Internship,71,209,3.1,Business,IT,On Hold
1570,SQL Developer,VisionData,Bhopal,962579,1-3,"Power BI, SQL, Machine Learning, NumPy, Excel, Statistics",B.Tech,Contract,39,28,3.3,Data Engineering,Retail,On Hold
1571,Data Analyst,TechNova,hyderabad ,,Fresher,"Pandas, NumPy, Statistics, Python, Power BI",B.Tech,Full Time,72,391,4.4,Analytics,IT,On Hold
1572,ML Engineer,TechNova,PUNE,1376770,,"Azure, Power BI, NumPy, Pandas",MCA,Full Time,98,480,3.1,Data Engineering,IT,Closed
1573,Data Engineer,TechNova,Delhi,1181777,1-3,"Statistics, Machine Learning, SQL, Tableau, Azure, Power BI",MCA,Internship,97,245,2.9,Analytics,IT,Closed
1574,BI Developer,SmartSoft,Pune,1638650,5+,"NumPy, Power BI, Python, Machine Learning",BCA,Remote,53,180,3.5,Analytics,Retail,On Hold
1575,Data Scientist,FutureAI,Mumbai,,1-3,"Python, Statistics, Excel, Azure",M.Tech,Internship,105,236,4.7,AI,Retail,Closed
1576,Data Engineer,DataCorp,Mumbai,,,"Azure, Python, Pandas, Excel, Tableau",MCA,Full Time,21,217,3.3,Business,IT,Closed
1577,ML Engineer,InsightIQ,Indore,,5+,"Pandas, Excel, Tableau, SQL, Python",B.Tech,Internship,89,270,4.6,AI,Retail,Closed
1578,Data Scientist,VisionData,Chennai,3.3 LPA,5+,"Excel, NumPy, Statistics, Azure",M.Tech,Remote,27,303,4.5,Business,IT,Closed
1579,Business Analyst,ByteWorks,Bengaluru,601103,1-3,"Statistics, NumPy, Power BI, Python, Pandas",BSc,Full Time,168,29,5.0,AI,E-commerce,Open
1580,SQL Developer,AnalyticsHub,Chennai,,0-2,"Azure, Statistics, Excel",BSc,Remote,24,200,3.0,IT,Healthcare,Open
1581,Business Analyst,FutureAI,Hyderabad,,Fresher,"Python, Azure, Statistics, Tableau",MCA,Contract,27,224,5.0,Data Engineering,Retail,Closed
1582,Data Scientist,VisionData,Pune,,0-2,"Pandas, Azure, Power BI, Tableau, Statistics",BSc,Internship,115,398,3.3,Business,IT,Open
1583,Data Analyst,ByteWorks,Delhi,,5+,"Power BI, Excel, Python, SQL",MCA,Remote,26,94,3.4,AI,E-commerce,On Hold
1584,Data Engineer,DataCorp,Delhi,1362922,2-5,"Tableau, SQL, Power BI",MCA,Full Time,138,410,2.8,IT,Finance,On Hold
1585,Power BI Developer,AnalyticsHub,Delhi,877578,Fresher,"NumPy, Statistics, Tableau, Pandas",BSc,Internship,121,200,4.0,Data Engineering,Healthcare,Closed
1586,Power BI Developer,AnalyticsHub,Bhopal,,0-2,"Power BI, Python, Azure, SQL, NumPy",MCA,Internship,118,39,3.3,Analytics,Finance,Open
1587,BI Developer,DataCorp,Hyderabad,1097460,5+,"Statistics, Python, Power BI",M.Tech,Remote,1,196,2.7,AI,Retail,Open
1588,BI Developer,SmartSoft,Delhi,17.3 LPA,3-6,"SQL, Power BI, Machine Learning",M.Tech,Internship,74,32,4.9,IT,Healthcare,Open
1589,BI Developer,TechNova,Mumbai,532499,Fresher,"SQL, Excel, Azure, Tableau, Python",,Internship,40,161,4.1,Business,E-commerce,On Hold
1590,Data Analyst,FutureAI,Indore,,,"Tableau, Azure, NumPy",MCA,Remote,25,151,4.2,Data Engineering,Retail,On Hold
1591,Power BI Developer,FutureAI,Mumbai,,2-5,"SQL, Python, Excel, Statistics",BCA,Internship,117,167,4.2,Business,E-commerce,Closed
1592,BI Developer,FutureAI,Chennai,,Fresher,"NumPy, Tableau, Python",M.Tech,Internship,63,311,2.8,IT,Retail,On Hold
1593,ML Engineer,InsightIQ,Delhi,309032,,"SQL, Power BI, Pandas, Statistics, Python",MCA,Contract,59,481,2.7,Data Engineering,IT,Closed
1594,Data Engineer,FutureAI,Delhi,,,"Pandas, Excel, SQL, Machine Learning, Python, Azure",B.Tech,Internship,82,115,3.5,Business,Healthcare,Open
1595,Power BI Developer,FutureAI,Bengaluru,,3-6,"Tableau, NumPy, Azure",B.Tech,Remote,3,459,4.1,Business,IT,Open
1596,SQL Developer,ByteWorks,Bengaluru,9.7 LPA,3-6,"NumPy, Azure, Python",BCA,Internship,9,227,3.8,Analytics,IT,Closed
1597,Business Analyst,DataCorp, indore ,376574,1-3,"Azure, Pandas, Python",BSc,Full Time,91,171,4.6,Business,Retail,Closed
1598,Data Engineer,InsightIQ,Hyderabad,,3-6,"Excel, Azure, Tableau, Machine Learning",B.Tech,Remote,174,13,4.5,IT,Healthcare,Open
1599,ML Engineer,VisionData,Bhopal,,5+,"Python, Tableau, Power BI",M.Tech,Remote,165,425,3.6,Analytics,Retail,Open
1600,Data Engineer,VisionData,Mumbai,16.9 LPA,5+,"Pandas, Power BI, Tableau, NumPy, Excel",BCA,Internship,122,337,4.5,Data Engineering,Retail,On Hold
1601,SQL Developer,VisionData,Chennai,873528,Fresher,"Tableau, SQL, Excel",MCA,Full Time,93,186,3.9,Analytics,Retail,Open
1602,Power BI Developer,AnalyticsHub,Mumbai,1114913,,"NumPy, Power BI, SQL, Machine Learning, Python",BSc,Remote,77,205,3.0,Data Engineering,E-commerce,On Hold
1603,ML Engineer,FutureAI, ,10.3 LPA,2-5,"Python, SQL, Tableau, Machine Learning, Pandas, Power BI",,Full Time,138,202,3.5,Data Engineering,Finance,Closed
1604,data analyst ,TechNova,Bhopal,664138,,"Power BI, Python, Machine Learning, Statistics, Tableau",B.Tech,Full Time,21,418,3.3,Analytics,Retail,Open
1605,Data Scientist,AnalyticsHub,Indore,10.7 LPA,Fresher,"Excel, Statistics, Tableau, Pandas, Power BI, NumPy",,Internship,167,391,3.0,AI,Retail,On Hold
1606,Data Scientist,TechNova,Bengaluru,5.9 LPA,5+,"Statistics, Pandas, NumPy",BSc,Full Time,126,346,4.7,Business,Finance,On Hold
1607,Business Analyst,TechNova,Delhi,17.8 LPA,0-2,"Machine Learning, Azure, Pandas, Python, Tableau, SQL",B.Tech,Remote,73,62,3.7,Analytics,Finance,Open
1608,ML Engineer,VisionData,Hyderabad,,1-3,"Excel, Pandas, Tableau, Statistics",,Full Time,105,433,3.7,AI,IT,Open
1609,Business Analyst,VisionData,,17.7 LPA,Fresher,"Excel, SQL, Azure, Machine Learning",BCA,Remote,154,123,3.7,AI,E-commerce,On Hold
1610,bi developer ,FutureAI,Hyderabad,,,"Power BI, Azure, Machine Learning, SQL, Tableau",,Remote,180,373,3.9,Data Engineering,IT,Open
1611,Data Analyst,ByteWorks,Chennai,397165,2-5,"Tableau, Excel, Statistics",B.Tech,Contract,81,359,3.4,Analytics,Retail,On Hold
1612,Data Scientist,InsightIQ,Indore,,5+,"NumPy, Statistics, Azure, Tableau",,Contract,99,488,3.1,IT,IT,Closed
1613,Data Scientist,TechNova,Pune,,3-6,"Pandas, Azure, Python, SQL",BSc,Contract,168,317,4.0,Business,Retail,Open
1614,BI Developer,SmartSoft,Bengaluru,4.0 LPA,5+,"Azure, Excel, Machine Learning, Statistics, Tableau, Power BI",B.Tech,Full Time,16,245,4.2,Business,Retail,Open
1615,Power BI Developer,DataCorp,Bhopal,,0-2,"Statistics, Pandas, Power BI, NumPy",BSc,Contract,41,105,3.0,Analytics,E-commerce,Open
1616,BI Developer,InsightIQ, indore ,5.2 LPA,0-2,"Pandas, Excel, Python, Machine Learning, Tableau",BCA,Full Time,10,454,3.7,Data Engineering,E-commerce,Open
1617,Data Engineer,InsightIQ,Pune,,Fresher,"Power BI, NumPy, Excel",MCA,Internship,1,32,4.0,Analytics,E-commerce,Closed
1618,SQL Developer,VisionData,Hyderabad,4.0 LPA,5+,"Statistics, NumPy, Tableau, Pandas",MCA,Contract,16,80,4.1,AI,Healthcare,Closed
1619,BI Developer,FutureAI,Pune,469374,0-2,"Python, Azure, Machine Learning",MCA,Internship,53,353,2.6,IT,Retail,Open
1620,ML Engineer,FutureAI, ,1671943,,"Power BI, Azure, Excel, Statistics, Python, SQL",,Contract,50,233,3.3,IT,E-commerce,Open
1621,Data Scientist,VisionData,Delhi,13.6 LPA,3-6,"Azure, Power BI, Python, Pandas, Tableau, NumPy",MCA,Remote,173,156,2.5,IT,IT,Closed
1622,SQL Developer,TechNova,Indore,,5+,"Tableau, Azure, SQL, Python, Excel",M.Tech,Contract,74,403,4.3,Data Engineering,IT,Open
1623,Data Analyst,InsightIQ,Bengaluru,17.2 LPA,Fresher,"SQL, NumPy, Pandas, Power BI, Azure",B.Tech,Contract,1,162,4.5,Data Engineering,Retail,On Hold
1624,business analyst  ,InsightIQ,Indore,5.4 LPA,1-3,"SQL, Excel, Azure, Power BI, NumPy, Pandas",M.Tech,Internship,116,331,3.6,AI,Finance,Closed
1625,Data Engineer,TechNova,Bhopal,14.2 LPA,Fresher,"Python, Tableau, NumPy, Excel, SQL",B.Tech,Contract,40,418,3.3,Data Engineering,Retail,Open
1626,Data Analyst,AnalyticsHub,Indore,,1-3,"NumPy, Statistics, Power BI, Excel, Python, SQL",BSc,Full Time,180,388,4.0,Analytics,E-commerce,Closed
1627,Data Engineer,ByteWorks,Bengaluru,17.9 LPA,5+,"Tableau, Power BI, Statistics",,Contract,152,450,3.0,AI,Healthcare,On Hold
1628,SQL Developer,AnalyticsHub,PUNE,4.6 LPA,5+,"NumPy, Machine Learning, Azure, Excel, Tableau, Statistics",BSc,Contract,119,210,4.9,Business,Healthcare,Closed
1629,SQL Developer,TechNova,Bhopal,,1-3,"SQL, Pandas, Python",,Internship,46,59,4.4,IT,Retail,On Hold
1630,ML Engineer,TechNova,Chennai,14.2 LPA,1-3,"Python, Azure, Excel, Power BI, NumPy, Machine Learning",MCA,Full Time,29,382,3.1,Data Engineering,E-commerce,On Hold
1631,ml engineer ,AnalyticsHub,Chennai,1759474,5+,"Azure, Power BI, NumPy, Python, Machine Learning, Statistics",M.Tech,Contract,37,262,3.4,Data Engineering,E-commerce,On Hold
1632,Data Analyst,TechNova,Indore,8.9 LPA,2-5,"Statistics, SQL, Tableau, Pandas, Azure, NumPy",BCA,Remote,150,145,4.0,Data Engineering,Healthcare,Closed
1633,Power BI Developer,InsightIQ,Delhi,9.8 LPA,5+,"NumPy, Tableau, Statistics, Power BI, Python",BSc,Contract,167,118,3.2,Business,Healthcare,On Hold
1634,Data Engineer,TechNova,Chennai,8.1 LPA,,"Pandas, Python, Tableau",M.Tech,Remote,93,259,4.6,Business,E-commerce,Open
1635,bi developer ,TechNova,Chennai,17.9 LPA,,"Machine Learning, Pandas, SQL, Excel, Statistics, Tableau",,Internship,14,226,4.1,Analytics,Retail,Closed
1636,Power BI Developer,InsightIQ,Pune,10.6 LPA,0-2,"SQL, Excel, Machine Learning, NumPy, Python, Pandas",BCA,Contract,72,6,3.1,IT,Retail,On Hold
1637,Power BI Developer,ByteWorks,Hyderabad,6.4 LPA,0-2,"Power BI, Statistics, Machine Learning, NumPy, Python",MCA,Internship,80,355,4.2,AI,IT,Closed
1638,Data Scientist,FutureAI,Delhi,,,"Power BI, Tableau, Python, SQL, Pandas, Machine Learning",M.Tech,Contract,8,299,3.1,AI,Healthcare,Closed
1639,Data Scientist,AnalyticsHub,Delhi,,1-3,"NumPy, Python, Power BI, Statistics, Pandas",BSc,Contract,144,140,4.5,Business,IT,Open
1640,Power BI Developer,ByteWorks,Indore,1631413,2-5,"Statistics, Excel, SQL",,Remote,26,463,2.9,IT,E-commerce,On Hold
1641,ML Engineer,TechNova,Bengaluru,,1-3,"Python, Machine Learning, Pandas, Power BI",BSc,Contract,87,297,3.3,IT,Retail,Open
1642,ML Engineer,AnalyticsHub,Pune,,2-5,"Pandas, Python, NumPy, Excel, Azure",MCA,Internship,147,370,4.0,AI,Retail,Open
1643,Power BI Developer,TechNova,Pune,11.5 LPA,5+,"Statistics, Power BI, Excel",BCA,Internship,15,288,3.6,AI,IT,Closed
1644,Data Analyst,DataCorp,Mumbai,,5+,"NumPy, Python, Pandas",B.Tech,Internship,9,28,3.0,IT,Healthcare,Closed
1645,Business Analyst,DataCorp,Hyderabad,,5+,"NumPy, Pandas, Azure",BCA,Internship,150,376,4.1,Analytics,E-commerce,Open
1646,Business Analyst,VisionData, ,10.2 LPA,,"Azure, Power BI, SQL, Python, Statistics, NumPy",B.Tech,Internship,37,261,3.1,Business,Retail,On Hold
1647,SQL Developer,InsightIQ,Pune,,Fresher,"Power BI, NumPy, Python, Azure, Pandas",MCA,Internship,38,81,4.2,Data Engineering,IT,Open
1648,data engineer ,ByteWorks,Pune,,5+,"Pandas, Statistics, Python, Power BI",BSc,Remote,104,6,4.6,Business,IT,On Hold
1649,ML Engineer,SmartSoft,Chennai,,5+,"Tableau, NumPy, Power BI, Machine Learning, Pandas, Statistics",BSc,Remote,126,280,4.8,AI,IT,Closed
1650,Data Analyst,VisionData,Bhopal,,0-2,"Azure, Tableau, Pandas",M.Tech,Remote,39,279,3.3,Business,E-commerce,Open
1651,BI Developer,DataCorp,Chennai,,Fresher,"Statistics, Power BI, Pandas, Machine Learning",B.Tech,Contract,50,443,3.7,Data Engineering,Retail,Open
1652,Power BI Developer,FutureAI,Chennai,,,"Pandas, Azure, Python, Statistics, SQL",M.Tech,Contract,162,32,2.9,Data Engineering,E-commerce,Open
1653,Data Engineer,FutureAI,Bhopal,13.3 LPA,,"Power BI, Tableau, Azure",MCA,Full Time,21,295,4.0,Data Engineering,E-commerce,On Hold
1654,SQL Developer,DataCorp,Mumbai,,0-2,"Statistics, Python, NumPy, Azure, Machine Learning",B.Tech,Remote,119,332,2.8,Analytics,Retail,Closed
1655,sql developer ,VisionData,Chennai,,5+,"Tableau, Excel, Statistics",BCA,Contract,105,42,4.2,AI,IT,Open
1656,SQL Developer,ByteWorks, ,1718273,5+,"Azure, Python, Statistics",BCA,Full Time,95,24,2.9,AI,E-commerce,Closed
1657,SQL Developer,ByteWorks,Chennai,17.8 LPA,1-3,"Excel, Power BI, Python, NumPy",,Remote,172,354,4.1,AI,Finance,On Hold
1658,Business Analyst,TechNova,Bengaluru,,Fresher,"Machine Learning, NumPy, Tableau, Power BI, SQL, Pandas",MCA,Contract,28,178,4.4,IT,Retail,Closed
1659,SQL Developer,VisionData,Delhi,9.9 LPA,5+,"Machine Learning, SQL, Excel",M.Tech,Remote,97,273,2.8,Business,IT,On Hold
1660,Data Engineer,FutureAI,Delhi,931617,3-6,"Machine Learning, NumPy, SQL, Pandas, Excel",M.Tech,Full Time,70,139,4.0,Analytics,E-commerce,Open
1661,SQL Developer,FutureAI,Bengaluru,,1-3,"Machine Learning, Statistics, Pandas, SQL",B.Tech,Remote,53,93,3.1,IT,Healthcare,Open
1662,BI Developer,VisionData,Delhi,1770385,3-6,"Azure, SQL, Statistics, Python, Pandas, Machine Learning",M.Tech,Contract,152,113,4.5,Analytics,Finance,Closed
1663,Data Analyst,TechNova,Pune,,0-2,"SQL, Statistics, Excel, Python, Machine Learning, NumPy",,Remote,67,79,3.4,Business,Finance,Open
1664,Data Scientist,InsightIQ, indore ,,,"Machine Learning, Tableau, Power BI, Pandas, Statistics",BSc,Remote,174,130,4.0,Data Engineering,Healthcare,Closed
1665,SQL Developer,FutureAI,Chennai,819897,,"Pandas, Python, Tableau, SQL, NumPy",BCA,Full Time,67,220,2.7,IT,Retail,Closed
1666,Power BI Developer,SmartSoft,Delhi,15.5 LPA,3-6,"Tableau, Machine Learning, Power BI",M.Tech,Remote,150,277,3.8,Business,Healthcare,Closed
1667,Data Scientist,InsightIQ,Hyderabad,445272,2-5,"Machine Learning, Statistics, Tableau, Excel, Power BI",B.Tech,Contract,154,222,3.0,Business,Healthcare,On Hold
1668,Data Scientist,InsightIQ,Bengaluru,1090368,,"Azure, Excel, Tableau",M.Tech,Contract,75,245,4.0,Business,Healthcare,Closed
1669,business analyst ,AnalyticsHub,Indore,15.0 LPA,,"SQL, Machine Learning, Pandas",MCA,Full Time,168,214,3.3,AI,E-commerce,Open
1670,ml engineer ,AnalyticsHub,Indore,,0-2,"Excel, SQL, Pandas, Python, Statistics",MCA,Internship,166,366,4.4,Business,IT,On Hold
1671,business analyst ,DataCorp, ,694375,3-6,"Power BI, Tableau, Statistics, Excel, Azure, Pandas",,Full Time,125,278,4.6,Data Engineering,Retail,On Hold
1672,data engineer ,ByteWorks,Delhi,,2-5,"Pandas, Azure, SQL",BCA,Contract,110,166,4.3,AI,IT,On Hold
1673,Power BI Developer,VisionData,Indore,5.1 LPA,1-3,"Power BI, Statistics, Azure",M.Tech,Contract,99,301,4.8,Data Engineering,E-commerce,Closed
1674,Data Analyst,ByteWorks, indore ,,Fresher,"Statistics, Azure, Power BI, Machine Learning",BCA,Full Time,171,112,4.6,IT,E-commerce,On Hold
1675,Power BI Developer,FutureAI,Pune,,,"SQL, Power BI, Excel, Machine Learning, Azure, Python",MCA,Remote,139,199,2.8,Data Engineering,Healthcare,Open
1676,SQL Developer,AnalyticsHub,hyderabad ,,2-5,"Power BI, Statistics, NumPy, Machine Learning, Excel, Python",B.Tech,Full Time,104,93,4.2,IT,Finance,Closed
1677,SQL Developer,SmartSoft,Indore,5.9 LPA,Fresher,"Machine Learning, NumPy, Excel, Power BI, Statistics",BSc,Contract,54,173,3.8,Data Engineering,Retail,Open
1678,Business Analyst,ByteWorks,Chennai,13.0 LPA,Fresher,"Power BI, NumPy, Excel",BSc,Internship,65,21,4.4,IT,Healthcare,Closed
1679,Data Scientist,DataCorp,Delhi,,2-5,"Tableau, Pandas, Excel, Azure, NumPy",M.Tech,Full Time,92,403,4.0,AI,Retail,On Hold
1680,BI Developer,VisionData,Chennai,,5+,"Excel, Statistics, Pandas, NumPy, Power BI, Azure",BCA,Internship,47,364,2.9,Analytics,Finance,Closed
1681,business analyst ,AnalyticsHub,Bengaluru,,1-3,"Machine Learning, Statistics, NumPy, Azure, Excel",M.Tech,Contract,40,215,3.2,Business,Retail,Open
1682,Data Analyst,DataCorp,Hyderabad,6.4 LPA,5+,"Excel, Python, SQL, NumPy, Machine Learning",M.Tech,Remote,23,443,4.4,IT,E-commerce,Open
1683,Data Analyst,TechNova,Bhopal,1449479,1-3,"Machine Learning, Pandas, Python, Power BI",BCA,Internship,117,143,4.6,IT,Healthcare,Closed
1684,Power BI Developer,ByteWorks,Delhi,,5+,"Python, Power BI, NumPy, Excel, SQL, Tableau",M.Tech,Contract,118,356,4.8,AI,Healthcare,Closed
1685,Power BI Developer,InsightIQ,,7.9 LPA,2-5,"Azure, Machine Learning, Statistics, Power BI, Python",B.Tech,Contract,131,186,4.7,AI,IT,On Hold
1686,Business Analyst,TechNova, ,,5+,"Azure, Machine Learning, Power BI, Statistics",M.Tech,Internship,19,201,4.1,Analytics,IT,On Hold
1687,Business Analyst,TechNova,Hyderabad,,Fresher,"SQL, Tableau, Machine Learning, Excel",,Internship,121,322,3.5,Data Engineering,Healthcare,Closed
1688,ML Engineer,InsightIQ,Bhopal,,,"Python, Statistics, Power BI, NumPy",BCA,Contract,73,4,4.3,IT,E-commerce,Open
1689,Data Analyst,ByteWorks,Pune,669156,1-3,"Excel, Tableau, Python, Statistics, Power BI, NumPy",MCA,Contract,149,290,2.7,Analytics,Healthcare,Closed
1690,Data Scientist,DataCorp,Hyderabad,934360,,"SQL, Power BI, Excel, Azure, Statistics",BSc,Internship,67,410,3.8,AI,Retail,Open
1691,Business Analyst,SmartSoft,hyderabad ,1196572,1-3,"Excel, Pandas, Power BI, Azure",BCA,Full Time,29,77,2.6,IT,E-commerce,Open
1692,Data Analyst,InsightIQ,Indore,,3-6,"Statistics, SQL, Excel, Python",M.Tech,Full Time,148,194,4.2,AI,Healthcare,Open
1693,ml engineer ,ByteWorks,Delhi,4.1 LPA,3-6,"SQL, Azure, Python, Tableau",,Internship,24,226,4.9,IT,Retail,On Hold
1694,Data Scientist,DataCorp,Chennai,4.3 LPA,1-3,"NumPy, Python, Tableau, Machine Learning, Pandas, Statistics",B.Tech,Contract,7,57,3.1,IT,Finance,Open
1695,BI Developer,SmartSoft,Delhi,358334,1-3,"Tableau, Azure, Machine Learning, Excel",B.Tech,Remote,116,177,4.4,IT,Healthcare,On Hold
1696,SQL Developer,DataCorp,Bhopal,8.9 LPA,5+,"Power BI, Excel, SQL, Pandas, Statistics, NumPy",,Full Time,80,394,4.7,Business,IT,Open
1697,Power BI Developer,VisionData,Delhi,,5+,"Excel, Python, Pandas, Azure, NumPy, Statistics",M.Tech,Internship,35,392,3.1,Business,IT,Open
1698,BI Developer,TechNova,Delhi,1339091,0-2,"SQL, Machine Learning, Python, Pandas, NumPy, Tableau",BCA,Internship,55,152,3.0,Analytics,Retail,Closed
1699,SQL Developer,InsightIQ,Pune,810459,3-6,"Tableau, Azure, Excel, Statistics, Machine Learning, SQL",BSc,Internship,175,191,3.9,AI,Healthcare,Closed
1700,Business Analyst,AnalyticsHub,Delhi,,2-5,"SQL, Excel, Azure, Tableau, Statistics",M.Tech,Internship,140,363,3.7,Business,E-commerce,On Hold
1701,BI Developer,SmartSoft,Mumbai,,3-6,"Power BI, Excel, Python, NumPy",BSc,Remote,107,460,4.5,Data Engineering,Retail,On Hold
1702,Data Scientist,SmartSoft,Mumbai,3.6 LPA,1-3,"Tableau, SQL, Pandas, Statistics, Excel, Python",BCA,Remote,123,204,2.6,AI,Healthcare,On Hold
1703,data engineer ,SmartSoft,Pune,864877,3-6,"Python, Statistics, SQL, Azure, Machine Learning",B.Tech,Contract,54,359,3.4,Analytics,IT,Closed
1704,Power BI Developer,TechNova,Mumbai,4.1 LPA,1-3,"SQL, Azure, Tableau, Excel, Python, Statistics",BSc,Contract,97,497,3.4,AI,Finance,On Hold
1705,Data Analyst,AnalyticsHub,Bengaluru,,,"Statistics, Excel, Pandas, Tableau, Power BI, SQL",,Contract,161,351,3.3,AI,E-commerce,Closed
1706,Business Analyst,InsightIQ,Chennai,,,"Pandas, Python, Statistics, SQL, NumPy, Machine Learning",BCA,Internship,133,192,4.5,Business,Healthcare,On Hold
1707,Data Analyst,ByteWorks,hyderabad ,,Fresher,"SQL, NumPy, Excel, Statistics",M.Tech,Internship,66,15,4.5,Data Engineering,E-commerce,Open
1708,ML Engineer,FutureAI,Bengaluru,1753689,3-6,"Machine Learning, Python, SQL, Statistics, NumPy, Excel",BSc,Internship,121,416,3.7,Analytics,Retail,Open
1709,BI Developer,FutureAI,Delhi,,2-5,"Azure, Machine Learning, Statistics, NumPy, Python, Power BI",M.Tech,Contract,75,70,4.6,Business,Healthcare,Closed
1710,Power BI Developer,DataCorp,,316257,0-2,"NumPy, Machine Learning, Power BI, Tableau",BSc,Contract,118,296,4.2,AI,Healthcare,On Hold
1711,business analyst ,VisionData,Bengaluru,13.7 LPA,5+,"Excel, Machine Learning, SQL, Pandas",M.Tech,Remote,23,351,4.9,Analytics,IT,Open
1712,SQL Developer,VisionData,Bhopal,,5+,"Python, NumPy, SQL, Statistics, Machine Learning, Tableau",,Internship,10,438,3.2,Data Engineering,Healthcare,On Hold
1713,Data Engineer,ByteWorks,Pune,15.7 LPA,,"SQL, Tableau, Power BI, Machine Learning, Pandas",M.Tech,Internship,163,109,3.7,Data Engineering,Retail,On Hold
