Job_ID,Job_Title,Company,Location,Salary,Experience,Skills,Education,Job_Type,Posted_Days_Ago,Applicants,Rating,Department,Industry,Status
2107,Data Engineer      ,SmartSoft   ,Indore    ,842800,0-2    ,"Machine Learning, Statistics, SQL                             ",B.Tech,Internship,96,397,4.5,Data Engineering,E-commerce,Closed 
2108,SQL Developer      ,TechNova    ,Mumbai    ,1310800,5+     ,"Machine Learning, Azure, Statistics, SQL, Excel               ",BSc   ,Remote    ,2,186,4.9,IT              ,E-commerce,Closed 
2109,ML Engineer        ,ByteWorks   ,Delhi     ,1105800,5+     ,"Statistics, Pandas, NumPy                                     ",BCA   ,Contract  ,143,203,4.0,Business        ,Finance   ,Closed 
2118,ML Engineer        ,TechNova    ,Bengaluru ,1187700,3-6    ,"Machine Learning, NumPy, SQL, Pandas, Excel, Azure            ",M.Tech,Contract  ,14,155,3.1,Data Engineering,E-commerce,On Hold
2127,ML Engineer        ,InsightIQ   ,Pune      ,855300,1-3    ,"Azure, Machine Learning, Excel, SQL, Statistics, Power BI     ",BCA   ,Contract  ,126,244,3.6,IT              ,Retail    ,Closed 
2130,Data Analyst       ,InsightIQ   ,Mumbai    ,684200,1-3    ,"Python, Pandas, Excel, Machine Learning, Tableau, SQL         ",MCA   ,Full Time ,107,364,4.2,Business        ,E-commerce,Closed 
2135,SQL Developer      ,FutureAI    ,Delhi     ,722100,2-5    ,"Tableau, Machine Learning, NumPy                              ",BSc   ,Internship,158,152,4.5,IT              ,IT        ,Closed 
2136,Business Analyst   ,AnalyticsHub,Bengaluru ,826200,0-2    ,"NumPy, SQL, Azure                                             ",BCA   ,Contract  ,59,483,3.6,AI              ,Retail    ,On Hold
2138,Data Analyst       ,VisionData  ,Bhopal    ,998300,5+     ,"Tableau, Python, NumPy                                        ",M.Tech,Full Time ,123,431,3.2,Business        ,Retail    ,On Hold
2139,BI Developer       ,AnalyticsHub,Mumbai    ,794500,2-5    ,"Azure, NumPy, Tableau, Excel, SQL, Python                     ",MCA   ,Internship,12,111,2.9,IT              ,Retail    ,On Hold
2141,Power BI Developer ,AnalyticsHub,Bhopal    ,849600,Fresher,"Tableau, Pandas, SQL, NumPy, Machine Learning, Excel          ",M.Tech,Remote    ,45,440,4.9,Business        ,Healthcare,Closed 
2145,SQL Developer      ,TechNova    ,Indore    ,1156200,5+     ,"Power BI, Pandas, SQL                                         ",BCA   ,Internship,55,397,4.2,Analytics       ,Finance   ,Open   
2146,Power BI Developer ,FutureAI    ,Bhopal    ,934100,1-3    ,"Statistics, Excel, NumPy, Pandas, Power BI, Azure             ",MCA   ,Remote    ,21,354,2.8,Data Engineering,IT        ,On Hold
2147,SQL Developer      ,VisionData  ,Indore    ,745200,1-3    ,"Power BI, Machine Learning, SQL, Statistics, Tableau          ",M.Tech,Internship,39,112,4.2,AI              ,Finance   ,On Hold
2158,Data Analyst       ,TechNova    ,Mumbai    ,968900,3-6    ,"NumPy, Statistics, Excel, SQL, Machine Learning               ",B.Tech,Contract  ,73,179,4.3,Business        ,Finance   ,Closed 
2159,BI Developer       ,FutureAI    ,Pune      ,663200,1-3    ,"Statistics, Machine Learning, Tableau, Python, Power BI       ",MCA   ,Internship,168,378,4.7,Analytics       ,Finance   ,Open   
2160,Data Engineer      ,SmartSoft   ,Mumbai    ,954600,Fresher,"Excel, Python, Pandas, Power BI                               ",M.Tech,Full Time ,146,202,5.0,IT              ,E-commerce,Open   
2163,Power BI Developer ,ByteWorks   ,Pune      ,796300,2-5    ,"Power BI, Python, SQL, Statistics, Excel, Tableau             ",M.Tech,Internship,88,148,3.5,Analytics       ,Healthcare,On Hold
2166,Data Engineer      ,DataCorp    ,Hyderabad ,833800,Fresher,"Azure, Machine Learning, Python, Pandas                       ",B.Tech,Remote    ,155,212,3.6,Analytics       ,Finance   ,On Hold
2167,Business Analyst   ,SmartSoft   ,Mumbai    ,702600,0-2    ,"Machine Learning, Pandas, Excel                               ",MCA   ,Internship,28,147,4.9,Data Engineering,Finance   ,Closed 
2171,ML Engineer        ,ByteWorks   ,Chennai   ,1085500,3-6    ,"Python, Statistics, Machine Learning                          ",BSc   ,Contract  ,120,322,2.9,Data Engineering,IT        ,Open   
2174,Power BI Developer ,FutureAI    ,Bengaluru ,1047900,3-6    ,"NumPy, Python, Pandas, Azure                                  ",BCA   ,Contract  ,111,332,3.4,Data Engineering,IT        ,On Hold
2175,BI Developer       ,ByteWorks   ,Mumbai    ,710200,Fresher,"Pandas, Excel, Statistics, NumPy                              ",M.Tech,Full Time ,124,19,3.8,IT              ,Finance   ,Closed 
2177,SQL Developer      ,TechNova    ,Chennai   ,920500,0-2    ,"NumPy, Power BI, Machine Learning, Python, Statistics, Pandas ",B.Tech,Remote    ,3,487,4.0,Analytics       ,Retail    ,Closed 
2179,SQL Developer      ,VisionData  ,Chennai   ,803400,2-5    ,"NumPy, Excel, SQL, Azure, Power BI                            ",BCA   ,Internship,149,181,4.8,Data Engineering,Healthcare,Closed 
2182,ML Engineer        ,SmartSoft   ,Indore    ,797700,1-3    ,"Azure, Pandas, Tableau, Machine Learning                      ",M.Tech,Remote    ,109,69,2.6,IT              ,E-commerce,Open   
2191,ML Engineer        ,ByteWorks   ,Hyderabad ,868900,Fresher,"Power BI, Excel, Pandas                                       ",B.Tech,Contract  ,70,396,4.7,IT              ,E-commerce,Closed 
2194,Data Scientist     ,TechNova    ,Bengaluru ,927500,Fresher,"Pandas, SQL, Excel, Power BI                                  ",B.Tech,Contract  ,122,432,4.0,Data Engineering,Retail    ,On Hold
2198,Data Engineer      ,InsightIQ   ,Pune      ,1107500,3-6    ,"Azure, Statistics, Power BI, Python, SQL, Machine Learning    ",BCA   ,Internship,34,294,3.6,IT              ,Healthcare,Closed 
2200,BI Developer       ,VisionData  ,Hyderabad ,738200,2-5    ,"NumPy, Statistics, Python, Azure, Excel                       ",MCA   ,Internship,122,431,3.4,AI              ,IT        ,Closed 
2203,Power BI Developer ,TechNova    ,Hyderabad ,829300,Fresher,"Excel, Machine Learning, Power BI, Python                     ",MCA   ,Contract  ,33,389,3.5,IT              ,Finance   ,Open   
2205,Data Analyst       ,ByteWorks   ,Delhi     ,288900,Fresher,"Azure, Machine Learning, Python                               ",MCA   ,Internship,163,183,2.9,Business        ,Finance   ,Closed 
2206,Data Analyst       ,InsightIQ   ,Pune      ,524900,Fresher,"SQL, NumPy, Pandas, Azure, Power BI                           ",M.Tech,Remote    ,122,50,2.6,Business        ,Healthcare,On Hold
2211,Data Scientist     ,DataCorp    ,Pune      ,1203600,2-5    ,"NumPy, Python, Pandas                                         ",BCA   ,Internship,23,340,4.9,Analytics       ,Retail    ,Open   
2214,Power BI Developer ,FutureAI    ,Pune      ,1278500,5+     ,"Pandas, Power BI, Tableau, Azure, NumPy, SQL                  ",B.Tech,Full Time ,108,471,3.8,Business        ,IT        ,Open   
2222,Data Scientist     ,SmartSoft   ,Mumbai    ,1064700,3-6    ,"Pandas, Statistics, Excel                                     ",BCA   ,Internship,41,107,3.1,Analytics       ,Finance   ,Closed 
2227,Data Scientist     ,AnalyticsHub,Pune      ,918300,Fresher,"Statistics, SQL, Pandas, Machine Learning                     ",B.Tech,Full Time ,61,335,3.0,Analytics       ,IT        ,Closed 
2229,ML Engineer        ,SmartSoft   ,Indore    ,1085800,3-6    ,"Statistics, Machine Learning, NumPy, Python                   ",BSc   ,Remote    ,132,105,3.7,IT              ,IT        ,Open   
2230,Data Analyst       ,AnalyticsHub,Chennai   ,548100,Fresher,"Pandas, Statistics, Power BI                                  ",BSc   ,Full Time ,159,118,2.7,Business        ,E-commerce,Closed 
2233,ML Engineer        ,ByteWorks   ,Indore    ,703400,Fresher,"SQL, Statistics, Python                                       ",BCA   ,Contract  ,125,246,4.0,Data Engineering,Finance   ,Closed 
2234,ML Engineer        ,TechNova    ,Hyderabad ,817500,Fresher,"Machine Learning, Excel, NumPy, Python, Power BI, Statistics  ",B.Tech,Remote    ,105,213,4.2,Business        ,IT        ,On Hold
2235,Data Engineer      ,ByteWorks   ,Hyderabad ,802100,Fresher,"Excel, Azure, SQL, Python, Tableau, Pandas                    ",M.Tech,Internship,125,105,4.3,IT              ,Healthcare,On Hold
2238,Data Analyst       ,ByteWorks   ,Hyderabad ,868200,2-5    ,"Excel, Power BI, Machine Learning, Pandas, Statistics, Python ",MCA   ,Full Time ,33,12,4.5,IT              ,IT        ,On Hold
2242,Data Analyst       ,FutureAI    ,Indore    ,625100,Fresher,"Pandas, Machine Learning, Tableau, NumPy, Power BI            ",BSc   ,Remote    ,65,434,3.4,Data Engineering,Retail    ,Closed 
2243,BI Developer       ,InsightIQ   ,Bengaluru ,819300,2-5    ,"Tableau, Statistics, NumPy, Power BI                          ",MCA   ,Internship,80,227,3.6,Analytics       ,Finance   ,On Hold
2244,Business Analyst   ,DataCorp    ,Indore    ,857800,1-3    ,"NumPy, Machine Learning, SQL                                  ",BCA   ,Contract  ,15,285,4.2,AI              ,E-commerce,Closed 
2247,BI Developer       ,FutureAI    ,Bhopal    ,1265800,5+     ,"Azure, Pandas, Tableau, Power BI, Machine Learning, NumPy     ",M.Tech,Internship,47,260,4.7,Analytics       ,IT        ,Open   
2250,SQL Developer      ,DataCorp    ,Delhi     ,761500,0-2    ,"Statistics, Python, Machine Learning, SQL, Power BI, Pandas   ",M.Tech,Remote    ,78,226,3.6,Business        ,Retail    ,Closed 
2252,Power BI Developer ,SmartSoft   ,Indore    ,1319900,5+     ,"NumPy, Machine Learning, SQL, Python, Statistics, Power BI    ",BSc   ,Contract  ,114,244,4.9,Analytics       ,Healthcare,Open   
2258,Data Scientist     ,VisionData  ,Hyderabad ,1577000,5+     ,"Tableau, NumPy, SQL, Excel                                    ",MCA   ,Contract  ,5,437,4.6,Business        ,Finance   ,Closed 
2260,SQL Developer      ,FutureAI    ,Hyderabad ,688800,0-2    ,"Excel, Azure, Tableau                                         ",MCA   ,Internship,71,319,3.2,Data Engineering,IT        ,Open   
2262,ML Engineer        ,TechNova    ,Mumbai    ,1054900,3-6    ,"Azure, Machine Learning, SQL, Python, Statistics              ",MCA   ,Remote    ,174,221,4.1,AI              ,Finance   ,Open   
2264,SQL Developer      ,AnalyticsHub,Bhopal    ,1211100,2-5    ,"Python, Power BI, NumPy, Excel                                ",BCA   ,Contract  ,11,485,4.6,AI              ,Finance   ,Open   
2269,Data Scientist     ,TechNova    ,Bhopal    ,1470300,5+     ,"Excel, Machine Learning, Statistics, Python, Pandas, Tableau  ",BSc   ,Contract  ,94,202,3.6,IT              ,IT        ,Open   
2270,SQL Developer      ,ByteWorks   ,Delhi     ,729000,Fresher,"Python, Azure, SQL, Machine Learning, Pandas, Excel           ",MCA   ,Internship,1,94,4.9,Business        ,Finance   ,Closed 
2272,Business Analyst   ,ByteWorks   ,Bhopal    ,814600,1-3    ,"SQL, Excel, Pandas, Power BI, NumPy, Tableau                  ",BCA   ,Contract  ,138,369,2.6,AI              ,Retail    ,Open   
2273,Data Engineer      ,AnalyticsHub,Bhopal    ,1455000,5+     ,"Statistics, Python, Azure                                     ",B.Tech,Contract  ,156,495,4.8,Business        ,IT        ,Open   
2274,Data Engineer      ,FutureAI    ,Mumbai    ,1048100,2-5    ,"Pandas, Excel, Tableau, Azure, Statistics, Machine Learning   ",BCA   ,Contract  ,120,179,2.5,AI              ,Finance   ,Open   
2276,Data Scientist     ,SmartSoft   ,Mumbai    ,938900,1-3    ,"Statistics, Azure, SQL, Excel, Python                         ",MCA   ,Full Time ,142,87,3.5,Data Engineering,Retail    ,Closed 
2279,SQL Developer      ,TechNova    ,Indore    ,1081000,2-5    ,"Tableau, Power BI, Python                                     ",M.Tech,Full Time ,67,112,3.6,Data Engineering,Retail    ,Open   
2282,BI Developer       ,AnalyticsHub,Indore    ,1092300,5+     ,"SQL, Power BI, Statistics, Tableau                            ",M.Tech,Internship,28,185,2.9,IT              ,Healthcare,On Hold
2283,Business Analyst   ,TechNova    ,Mumbai    ,1083600,3-6    ,"Statistics, Excel, Azure, NumPy, Pandas, Power BI             ",M.Tech,Contract  ,73,352,3.7,Business        ,E-commerce,On Hold
2288,Power BI Developer ,VisionData  ,Mumbai    ,1165300,3-6    ,"SQL, Statistics, Excel, Machine Learning, Power BI, Python    ",BSc   ,Contract  ,61,436,4.3,Data Engineering,Finance   ,Open   
2291,Data Scientist     ,ByteWorks   ,Chennai   ,1112800,1-3    ,"Tableau, Machine Learning, SQL, NumPy, Python, Statistics     ",BSc   ,Remote    ,53,462,3.9,Analytics       ,E-commerce,Closed 
2293,BI Developer       ,SmartSoft   ,Bhopal    ,729200,Fresher,"Machine Learning, Azure, Python                               ",MCA   ,Remote    ,172,389,5.0,AI              ,IT        ,On Hold
2294,Data Engineer      ,DataCorp    ,Bengaluru ,1010400,Fresher,"SQL, Excel, Azure, Tableau, Machine Learning                  ",BCA   ,Full Time ,0,252,3.1,Analytics       ,Healthcare,On Hold
2296,Data Engineer      ,VisionData  ,Hyderabad ,1127100,2-5    ,"Machine Learning, Power BI, Excel, Tableau                    ",B.Tech,Remote    ,20,76,3.3,Analytics       ,Finance   ,Closed 
2297,ML Engineer        ,VisionData  ,Delhi     ,846600,3-6    ,"Azure, Tableau, SQL, NumPy                                    ",BSc   ,Internship,110,152,3.0,Business        ,Healthcare,On Hold
2299,ML Engineer        ,TechNova    ,Bengaluru ,745300,0-2    ,"Azure, Statistics, NumPy, Excel, SQL, Machine Learning        ",BCA   ,Internship,56,354,3.8,IT              ,IT        ,On Hold
2300,Data Analyst       ,FutureAI    ,Hyderabad ,691900,Fresher,"Python, Power BI, Machine Learning, Azure, Tableau, SQL       ",M.Tech,Remote    ,97,219,3.8,Business        ,IT        ,Closed 
2303,Data Scientist     ,VisionData  ,Delhi     ,1041100,Fresher,"Azure, Statistics, Pandas                                     ",B.Tech,Remote    ,102,437,4.5,Data Engineering,IT        ,Open   
2305,BI Developer       ,TechNova    ,Mumbai    ,1191300,5+     ,"Azure, NumPy, Python, SQL, Statistics, Machine Learning       ",BSc   ,Contract  ,135,233,3.9,Analytics       ,Healthcare,On Hold
2308,BI Developer       ,DataCorp    ,Hyderabad ,736300,Fresher,"NumPy, SQL, Power BI, Excel                                   ",BSc   ,Remote    ,138,486,4.1,IT              ,Retail    ,Open   
2313,Power BI Developer ,AnalyticsHub,Hyderabad ,986200,3-6    ,"Tableau, SQL, Excel, Azure, Statistics                        ",BCA   ,Internship,137,341,4.4,Data Engineering,Retail    ,Open   
2314,Power BI Developer ,VisionData  ,Bhopal    ,786000,Fresher,"Machine Learning, Tableau, Pandas, Azure                      ",BCA   ,Contract  ,102,190,3.7,Data Engineering,IT        ,On Hold
2316,Data Analyst       ,TechNova    ,Bhopal    ,814700,2-5    ,"Pandas, Python, Azure, Statistics, Power BI                   ",MCA   ,Contract  ,170,303,4.7,AI              ,Healthcare,Closed 
2319,Power BI Developer ,FutureAI    ,Pune      ,787300,0-2    ,"SQL, Excel, Tableau, Python, Machine Learning, Azure          ",MCA   ,Remote    ,65,125,3.3,Data Engineering,Healthcare,On Hold
2320,BI Developer       ,SmartSoft   ,Chennai   ,1181700,5+     ,"Machine Learning, Power BI, Pandas, Azure, NumPy, Statistics  ",BSc   ,Full Time ,20,210,2.5,Data Engineering,Healthcare,On Hold
2325,Business Analyst   ,InsightIQ   ,Delhi     ,803900,1-3    ,"Azure, Excel, SQL, Statistics                                 ",M.Tech,Contract  ,154,240,4.9,Analytics       ,Finance   ,Closed 
2327,Power BI Developer ,AnalyticsHub,Bhopal    ,1117100,5+     ,"Tableau, Azure, Python, Machine Learning                      ",BCA   ,Contract  ,156,332,3.2,AI              ,Retail    ,On Hold
2328,Data Scientist     ,DataCorp    ,Bhopal    ,816000,0-2    ,"Machine Learning, Python, NumPy, SQL, Azure                   ",MCA   ,Contract  ,163,77,2.7,Data Engineering,IT        ,Closed 
2329,SQL Developer      ,TechNova    ,Mumbai    ,870700,Fresher,"Tableau, NumPy, Excel, Pandas, Statistics                     ",B.Tech,Remote    ,6,318,3.4,Analytics       ,Retail    ,Open   
2330,Business Analyst   ,VisionData  ,Mumbai    ,916700,2-5    ,"Excel, Power BI, NumPy, Azure, SQL, Statistics                ",BCA   ,Full Time ,126,310,3.8,AI              ,Retail    ,Open   
2331,ML Engineer        ,VisionData  ,Hyderabad ,924600,2-5    ,"Statistics, Excel, NumPy, Tableau, Pandas, Azure              ",M.Tech,Full Time ,132,153,3.4,AI              ,IT        ,On Hold
2332,Power BI Developer ,InsightIQ   ,Indore    ,878900,Fresher,"Statistics, Machine Learning, NumPy, Azure                    ",MCA   ,Contract  ,26,161,4.0,Data Engineering,Healthcare,Open   
2334,Data Analyst       ,TechNova    ,Pune      ,900600,2-5    ,"SQL, NumPy, Pandas, Power BI, Machine Learning, Python        ",M.Tech,Remote    ,78,339,4.0,Data Engineering,Healthcare,On Hold
2336,SQL Developer      ,FutureAI    ,Delhi     ,528600,Fresher,"Power BI, Statistics, NumPy, Machine Learning                 ",BCA   ,Internship,101,466,3.8,Data Engineering,Retail    ,Closed 
2337,SQL Developer      ,InsightIQ   ,Indore    ,927600,2-5    ,"SQL, Azure, Machine Learning, Statistics                      ",BSc   ,Remote    ,154,98,4.3,AI              ,Healthcare,Closed 
2341,BI Developer       ,TechNova    ,Bhopal    ,647900,Fresher,"NumPy, Pandas, Python, Azure, Machine Learning, Power BI      ",BCA   ,Remote    ,167,190,3.4,Business        ,Healthcare,Closed 
